bid,pid,fid
15251,356,596
15252,4656,368
15253,9307,670
15254,19940,913
15255,14991,324
15256,13006,33
15257,7777,968
15258,14858,401
15259,655,581
15260,12087,456
15261,13332,262
15262,3512,8
15263,19158,217
15264,5274,196
15265,9453,843
15266,18869,60
15267,16033,43
15268,1942,915
15269,17929,178
15270,19803,836
15271,14203,299
15272,4892,141
15273,13185,100
15274,3601,349
15275,10332,338
15276,7199,863
15277,5413,442
15278,8066,196
15279,10187,357
15280,17423,103
15281,13137,892
15282,14654,579
15283,13660,684
15284,4122,789
15285,18756,217
15286,1281,857
15287,15904,930
15288,16839,495
15289,3925,500
15290,717,106
15291,15436,886
15292,15050,563
15293,9947,168
15294,8336,494
15295,3822,548
15296,13697,494
15297,15833,399
15298,2605,275
15299,11704,981
15300,445,931
15301,18197,593
15302,3063,981
15303,18993,902
15304,13149,372
15305,9994,603
15306,12041,129
15307,11599,343
15308,4399,654
15309,11309,980
15310,3984,358
15311,12245,910
15312,11149,541
15313,15312,79
15314,10436,268
15315,10366,803
15316,7545,835
15317,19057,351
15318,7678,70
15319,6495,802
15320,16475,254
15321,3724,971
15322,10478,921
15323,15792,995
15324,14021,474
15325,18599,987
15326,5703,767
15327,13414,287
15328,6359,62
15329,6929,496
15330,12373,258
15331,9836,101
15332,18412,809
15333,7704,249
15334,2281,760
15335,10382,132
15336,5650,384
15337,17323,240
15338,8305,306
15339,14549,555
15340,10612,823
15341,19456,432
15342,5386,505
15343,13993,6
15344,17708,852
15345,12052,448
15346,19752,45
15347,8691,689
15348,5021,308
15349,3606,617
15350,7755,447
15351,15597,51
15352,343,885
15353,4919,606
15354,8004,876
15355,12435,61
15356,6537,93
15357,12550,633
15358,10519,345
15359,3873,948
15360,11254,299
15361,8986,52
15362,9371,948
15363,2214,34
15364,19756,45
15365,13037,395
15366,9307,538
15367,5617,858
15368,10046,635
15369,13218,596
15370,2584,699
15371,17557,2
15372,6672,277
15373,8039,974
15374,7956,872
15375,17821,179
15376,16912,250
15377,7116,852
15378,8789,562
15379,515,198
15380,12591,259
15381,12576,292
15382,9250,635
15383,2355,245
15384,18724,447
15385,6135,819
15386,6491,110
15387,12308,262
15388,4570,55
15389,1475,315
15390,8476,91
15391,9869,653
15392,796,975
15393,2154,131
15394,6531,930
15395,6630,659
15396,15942,253
15397,4369,939
15398,19540,164
15399,13075,30
15400,19092,962
15401,14441,473
15402,11082,311
15403,1787,178
15404,16500,431
15405,9197,322
15406,81,57
15407,2028,289
15408,9590,718
15409,11680,886
15410,5617,49
15411,10197,294
15412,11006,416
15413,15673,6
15414,15730,140
15415,19850,342
15416,12048,325
15417,7762,191
15418,1786,803
15419,4531,679
15420,2084,537
15421,6747,391
15422,3471,356
15423,12877,721
15424,6247,486
15425,1196,17
15426,10376,890
15427,15783,963
15428,5269,24
15429,5404,857
15430,10946,329
15431,2792,509
15432,9675,664
15433,8051,365
15434,14567,423
15435,14077,162
15436,13277,571
15437,11391,718
15438,14132,411
15439,17861,161
15440,9063,317
15441,4155,608
15442,12013,103
15443,5602,276
15444,6264,135
15445,18603,109
15446,13786,802
15447,4391,949
15448,18492,681
15449,16616,667
15450,3557,642
15451,14350,819
15452,2269,653
15453,8521,321
15454,3287,934
15455,4295,370
15456,18921,753
15457,5069,535
15458,4027,870
15459,6352,190
15460,16600,85
15461,11019,904
15462,7074,379
15463,1728,70
15464,18992,972
15465,17400,79
15466,5946,187
15467,5692,463
15468,16321,491
15469,2037,735
15470,10140,279
15471,19070,846
15472,12766,360
15473,9086,992
15474,12355,306
15475,2968,766
15476,17485,836
15477,9565,973
15478,2610,282
15479,12041,137
15480,17539,73
15481,9313,287
15482,10827,732
15483,146,449
15484,885,917
15485,12277,802
15486,15598,41
15487,10512,856
15488,16332,434
15489,5651,333
15490,18975,22
15491,1477,65
15492,12163,447
15493,15280,675
15494,17735,516
15495,12563,170
15496,17998,935
15497,10199,15
15498,5097,365
15499,12517,900
15500,11889,746
15501,14579,216
15502,13448,772
15503,19995,603
15504,18170,517
15505,14363,364
15506,10691,567
15507,2723,109
15508,8667,108
15509,10524,933
15510,11738,152
15511,898,335
15512,3296,119
15513,18678,92
15514,13083,409
15515,6726,224
15516,10776,408
15517,18637,202
15518,16572,508
15519,16994,185
15520,346,66
15521,14368,431
15522,12861,24
15523,1718,117
15524,5011,145
15525,6526,242
15526,10764,984
15527,2407,271
15528,19900,332
15529,9757,352
15530,15021,216
15531,184,717
15532,6609,445
15533,19464,714
15534,3971,804
15535,19640,281
15536,17147,131
15537,8181,33
15538,17753,383
15539,17863,345
15540,10134,518
15541,8139,54
15542,16316,249
15543,13034,458
15544,13079,564
15545,11964,631
15546,1571,979
15547,6827,896
15548,18963,324
15549,9359,947
15550,15074,907
15551,5574,768
15552,15307,304
15553,8429,107
15554,6292,347
15555,4435,354
15556,18575,258
15557,17864,571
15558,17899,675
15559,8991,409
15560,7496,14
15561,4374,243
15562,10810,492
15563,578,978
15564,8386,895
15565,6549,706
15566,2253,998
15567,9532,974
15568,10009,26
15569,6220,242
15570,19794,214
15571,375,682
15572,7014,97
15573,3521,700
15574,5744,718
15575,14819,262
15576,3781,677
15577,2868,502
15578,1134,168
15579,2513,811
15580,3540,484
15581,6984,509
15582,8090,349
15583,5481,955
15584,12730,586
15585,138,119
15586,12978,445
15587,13042,550
15588,6002,383
15589,5253,922
15590,27,948
15591,3897,186
15592,7209,110
15593,6662,442
15594,8079,54
15595,18508,303
15596,10699,298
15597,17477,872
15598,9810,793
15599,6353,570
15600,13477,6
15601,15238,107
15602,12721,801
15603,11122,685
15604,12230,617
15605,3088,946
15606,19751,895
15607,1919,194
15608,6958,272
15609,8484,1000
15610,11455,239
15611,11549,934
15612,16439,596
15613,8186,18
15614,2601,521
15615,2268,43
15616,5523,36
15617,11520,192
15618,332,71
15619,15778,436
15620,7703,148
15621,4706,608
15622,9164,103
15623,15340,984
15624,1024,101
15625,9786,660
15626,3138,662
15627,12948,957
15628,296,945
15629,19586,300
15630,4768,488
15631,6735,90
15632,15121,895
15633,15927,359
15634,5136,185
15635,1031,629
15636,19511,170
15637,8655,880
15638,13593,990
15639,9330,284
15640,17514,568
15641,4805,135
15642,13390,946
15643,9602,240
15644,3801,437
15645,12119,676
15646,4466,671
15647,5251,174
15648,130,313
15649,6670,253
15650,12584,288
15651,7338,505
15652,8367,327
15653,1908,967
15654,10864,385
15655,10512,998
15656,102,516
15657,848,813
15658,6239,6
15659,5073,508
15660,10737,256
15661,11719,723
15662,6650,278
15663,1481,205
15664,13757,905
15665,19791,20
15666,4760,408
15667,19540,910
15668,13858,48
15669,5063,807
15670,13417,601
15671,5583,657
15672,5869,217
15673,9652,773
15674,13741,828
15675,10259,615
15676,6373,454
15677,8609,510
15678,4253,88
15679,10838,23
15680,9012,376
15681,14382,625
15682,16574,335
15683,16527,169
15684,3838,925
15685,16254,192
15686,9504,462
15687,377,508
15688,7971,758
15689,8521,736
15690,4927,64
15691,13178,732
15692,8267,964
15693,3667,33
15694,7748,435
15695,9013,811
15696,2055,770
15697,10650,875
15698,17512,241
15699,1299,311
15700,19985,907
15701,3828,435
15702,17493,116
15703,7826,395
15704,5203,178
15705,13544,277
15706,1245,346
15707,19345,907
15708,3128,824
15709,7996,658
15710,7020,872
15711,2149,873
15712,11091,262
15713,7439,727
15714,18206,234
15715,17743,430
15716,13160,63
15717,10288,643
15718,11503,307
15719,18038,826
15720,13759,542
15721,9952,62
15722,2488,381
15723,13885,216
15724,14398,331
15725,6726,27
15726,4909,391
15727,16141,153
15728,19524,932
15729,15495,83
15730,7026,932
15731,18681,662
15732,17067,367
15733,19175,378
15734,15262,848
15735,19862,703
15736,7196,234
15737,3633,750
15738,4054,387
15739,10434,979
15740,18126,192
15741,4219,146
15742,17950,254
15743,5072,445
15744,18481,393
15745,13659,703
15746,3951,484
15747,4542,102
15748,11696,906
15749,14805,181
15750,6180,160
15751,2362,497
15752,17448,577
15753,19932,284
15754,4623,800
15755,12896,573
15756,19681,31
15757,970,231
15758,1522,664
15759,15031,850
15760,6756,165
15761,10352,111
15762,2695,536
15763,14478,235
15764,7233,496
15765,3391,327
15766,931,752
15767,4352,563
15768,10171,554
15769,19546,605
15770,4221,842
15771,10852,962
15772,11633,627
15773,2104,118
15774,12486,220
15775,13297,506
15776,6626,712
15777,4531,562
15778,17272,975
15779,16037,890
15780,12111,241
15781,1701,53
15782,3242,699
15783,6502,243
15784,8073,892
15785,2013,809
15786,654,401
15787,18988,142
15788,16874,55
15789,17469,790
15790,3147,448
15791,10099,24
15792,6358,49
15793,2012,468
15794,14403,539
15795,1908,738
15796,3015,144
15797,1298,776
15798,8973,982
15799,4185,426
15800,18171,186
15801,19837,831
15802,11392,391
15803,1474,740
15804,14840,911
15805,17093,651
15806,2974,408
15807,14353,345
15808,162,603
15809,13680,516
15810,5740,835
15811,16259,74
15812,2578,795
15813,3622,811
15814,6299,376
15815,2885,966
15816,18653,732
15817,7802,772
15818,11806,371
15819,9501,459
15820,4488,247
15821,2388,621
15822,7251,498
15823,18133,905
15824,11677,354
15825,1761,278
15826,1351,883
15827,6527,628
15828,3595,390
15829,14550,737
15830,15949,939
15831,9753,854
15832,2827,151
15833,2742,555
15834,10147,709
15835,7222,174
15836,3327,333
15837,14159,49
15838,174,188
15839,7589,498
15840,8860,775
15841,15504,456
15842,18917,662
15843,9257,610
15844,17092,407
15845,12085,254
15846,3901,990
15847,7878,56
15848,716,454
15849,1796,47
15850,19097,100
15851,2184,700
15852,13833,147
15853,4423,622
15854,8023,101
15855,1059,116
15856,1722,350
15857,19627,731
15858,4347,234
15859,15470,716
15860,6617,372
15861,14469,463
15862,15313,490
15863,2149,134
15864,16637,422
15865,3136,314
15866,17390,837
15867,4622,39
15868,14088,245
15869,12329,328
15870,9586,355
15871,15756,641
15872,13487,475
15873,7800,583
15874,6578,82
15875,11693,585
15876,17141,132
15877,2713,401
15878,13781,251
15879,9167,456
15880,14224,984
15881,17458,497
15882,11770,972
15883,1100,742
15884,351,501
15885,16263,336
15886,10624,725
15887,2107,312
15888,14053,741
15889,16461,853
15890,425,843
15891,11598,908
15892,10146,616
15893,17458,366
15894,4655,342
15895,3541,708
15896,3488,35
15897,445,569
15898,15738,637
15899,1692,44
15900,13196,311
15901,213,543
15902,18692,792
15903,10788,352
15904,8352,851
15905,3289,236
15906,11852,520
15907,8258,904
15908,5469,59
15909,19565,366
15910,11163,826
15911,8778,735
15912,2074,174
15913,8781,913
15914,1969,939
15915,18723,23
15916,139,319
15917,8562,655
15918,584,863
15919,12374,364
15920,1656,413
15921,10625,429
15922,226,531
15923,7863,851
15924,16001,721
15925,6089,838
15926,16982,130
15927,5398,216
15928,4913,380
15929,16242,92
15930,681,215
15931,10523,42
15932,5383,226
15933,1592,168
15934,16579,471
15935,5640,635
15936,348,649
15937,9326,847
15938,1821,114
15939,11833,269
15940,12634,243
15941,1150,659
15942,5298,609
15943,7394,80
15944,3654,805
15945,12545,801
15946,3286,167
15947,307,598
15948,6309,177
15949,13171,634
15950,17028,65
15951,8545,570
15952,14483,190
15953,11646,886
15954,19734,929
15955,12537,749
15956,1699,259
15957,1818,463
15958,6349,80
15959,19776,423
15960,13,365
15961,7618,103
15962,2674,364
15963,7330,204
15964,13321,487
15965,7540,479
15966,4870,276
15967,10748,671
15968,12056,764
15969,17082,856
15970,17052,889
15971,15500,995
15972,10678,854
15973,6575,584
15974,873,850
15975,18721,591
15976,19092,692
15977,6444,378
15978,16158,332
15979,17822,389
15980,12827,406
15981,9775,746
15982,8035,471
15983,3136,933
15984,18322,466
15985,13493,242
15986,14566,882
15987,6832,373
15988,6800,221
15989,6968,290
15990,10301,672
15991,8796,963
15992,16226,191
15993,19168,865
15994,6750,29
15995,10724,569
15996,8550,67
15997,6522,354
15998,3474,733
15999,2385,253
16000,1504,252
16001,17855,719
16002,12130,703
16003,8697,380
16004,836,77
16005,14882,37
16006,14465,608
16007,10995,285
16008,4526,966
16009,13679,364
16010,6322,106
16011,16261,200
16012,339,732
16013,12546,332
16014,2060,718
16015,17680,737
16016,15838,970
16017,18405,795
16018,9816,200
16019,7081,93
16020,12806,223
16021,2513,51
16022,16919,637
16023,16124,759
16024,10779,245
16025,1356,695
16026,3658,920
16027,11885,782
16028,3795,574
16029,17399,906
16030,14929,862
16031,9795,697
16032,6389,853
16033,17901,195
16034,7774,823
16035,1562,589
16036,7436,442
16037,13160,877
16038,2356,446
16039,4056,153
16040,1101,581
16041,5512,125
16042,16381,163
16043,15023,131
16044,6600,895
16045,1106,5
16046,16881,252
16047,5185,531
16048,7350,448
16049,15540,163
16050,4006,372
16051,9369,497
16052,9069,550
16053,4309,633
16054,16531,687
16055,12529,897
16056,14993,636
16057,11254,538
16058,11359,70
16059,19036,182
16060,9954,116
16061,7188,229
16062,3353,321
16063,605,77
16064,13834,263
16065,13445,454
16066,5942,262
16067,4535,190
16068,11997,784
16069,16093,872
16070,7325,902
16071,9042,437
16072,10289,495
16073,14391,369
16074,648,154
16075,16542,357
16076,16,57
16077,18664,148
16078,17350,487
16079,2620,88
16080,9880,831
16081,14445,190
16082,18381,275
16083,16052,536
16084,515,438
16085,11493,375
16086,11092,949
16087,10875,811
16088,10123,974
16089,11047,925
16090,5515,173
16091,6121,920
16092,9481,953
16093,16156,345
16094,18485,854
16095,1612,877
16096,1845,289
16097,15186,107
16098,12430,337
16099,8400,797
16100,3055,128
16101,6778,507
16102,9765,906
16103,9625,688
16104,8576,324
16105,16801,299
16106,16559,228
16107,2239,980
16108,1148,743
16109,17704,298
16110,2467,527
16111,14206,991
16112,16430,715
16113,3433,491
16114,2620,391
16115,19583,625
16116,458,56
16117,9650,655
16118,11180,867
16119,17016,776
16120,10786,230
16121,3462,676
16122,7851,844
16123,3178,980
16124,17282,748
16125,6367,473
16126,14915,379
16127,17906,570
16128,4159,784
16129,6343,143
16130,6055,385
16131,12277,890
16132,1332,182
16133,19507,708
16134,6443,827
16135,10840,73
16136,1699,307
16137,1852,831
16138,2473,463
16139,19419,72
16140,12403,450
16141,635,301
16142,15346,42
16143,13596,303
16144,15824,27
16145,11415,559
16146,2427,68
16147,14195,419
16148,6654,189
16149,3878,513
16150,3601,976
16151,1237,680
16152,5680,370
16153,4976,25
16154,2679,1
16155,16776,657
16156,10984,26
16157,11455,432
16158,2577,178
16159,7603,411
16160,18576,225
16161,4875,497
16162,16001,941
16163,4725,577
16164,15799,843
16165,11562,521
16166,2442,324
16167,18217,183
16168,3415,546
16169,128,664
16170,9014,673
16171,18810,209
16172,4576,858
16173,9084,677
16174,11681,75
16175,7751,84
16176,4338,489
16177,238,369
16178,8018,884
16179,2744,258
16180,12853,963
16181,4232,766
16182,17665,600
16183,8036,562
16184,5309,815
16185,14264,628
16186,6665,162
16187,7942,13
16188,13688,536
16189,10529,308
16190,18445,741
16191,18509,804
16192,11288,798
16193,5531,728
16194,14658,182
16195,9481,3
16196,2214,10
16197,16494,385
16198,9360,516
16199,4958,238
16200,3330,40
16201,15879,720
16202,12032,640
16203,18804,96
16204,3336,997
16205,13063,862
16206,3754,481
16207,6124,975
16208,6942,403
16209,11157,221
16210,9507,776
16211,5912,66
16212,1349,159
16213,3455,706
16214,4453,943
16215,15630,211
16216,6333,189
16217,3866,91
16218,9299,238
16219,9546,681
16220,6571,585
16221,8213,941
16222,11924,354
16223,8100,494
16224,3628,383
16225,12852,348
16226,18974,448
16227,3787,805
16228,12001,35
16229,1909,546
16230,6162,924
16231,9203,697
16232,7945,468
16233,17667,29
16234,2995,786
16235,15208,220
16236,1540,520
16237,8326,536
16238,19160,590
16239,6633,510
16240,5320,874
16241,8003,498
16242,18650,228
16243,10438,554
16244,8973,816
16245,15868,155
16246,11605,145
16247,6596,880
16248,6499,920
16249,10137,414
16250,6873,26
16251,18199,266
16252,2548,567
16253,11466,995
16254,1995,36
16255,13089,905
16256,9988,264
16257,4696,690
16258,401,539
16259,5561,822
16260,12530,818
16261,15534,754
16262,9791,914
16263,17388,66
16264,67,932
16265,12941,677
16266,17694,130
16267,11747,186
16268,11573,317
16269,19845,406
16270,13054,358
16271,15361,155
16272,7733,224
16273,17744,839
16274,13712,972
16275,17750,839
16276,8378,13
16277,1522,738
16278,11569,351
16279,1938,716
16280,14883,461
16281,3562,684
16282,13709,532
16283,9806,93
16284,13827,130
16285,14221,660
16286,14776,201
16287,12418,787
16288,12691,203
16289,12782,935
16290,13810,690
16291,17766,454
16292,14943,157
16293,12145,366
16294,15929,460
16295,3280,646
16296,5852,115
16297,19920,121
16298,14444,142
16299,13937,764
16300,2758,432
16301,17265,53
16302,5806,506
16303,2236,412
16304,14705,115
16305,9348,162
16306,15924,449
16307,3068,293
16308,1084,156
16309,15467,919
16310,737,60
16311,3787,405
16312,4378,873
16313,3858,691
16314,16969,242
16315,10309,631
16316,1887,259
16317,3752,843
16318,19225,223
16319,5992,292
16320,8807,91
16321,15056,39
16322,11107,65
16323,7169,841
16324,291,160
16325,17483,156
16326,6966,155
16327,14946,984
16328,15275,584
16329,14175,264
16330,15372,50
16331,12256,807
16332,2843,595
16333,7516,296
16334,11386,409
16335,6571,513
16336,19674,746
16337,8745,880
16338,2193,525
16339,2483,914
16340,3433,372
16341,11027,673
16342,11710,319
16343,7863,979
16344,15945,380
16345,14274,318
16346,10652,945
16347,13629,553
16348,10911,467
16349,10533,27
16350,8396,276
16351,8326,830
16352,14167,26
16353,1010,644
16354,11641,223
16355,14125,583
16356,1884,659
16357,5338,9
16358,16852,430
16359,8168,387
16360,10534,583
16361,5914,32
16362,1142,635
16363,9105,204
16364,11282,449
16365,14524,652
16366,14192,275
16367,13171,625
16368,15520,118
16369,17681,416
16370,13501,385
16371,9557,480
16372,19619,937
16373,8335,569
16374,2072,411
16375,10166,197
16376,958,684
16377,7178,629
16378,8637,658
16379,15111,727
16380,1944,450
16381,14821,187
16382,2154,651
16383,9821,331
16384,16442,145
16385,1578,539
16386,1462,282
16387,17044,390
16388,11233,67
16389,5091,993
16390,11925,482
16391,4103,611
16392,17580,785
16393,12151,387
16394,73,557
16395,8828,181
16396,2275,563
16397,16855,937
16398,2228,263
16399,9217,589
16400,17095,672
16401,6490,424
16402,13832,362
16403,10277,357
16404,2734,106
16405,14833,95
16406,17650,538
16407,3951,639
16408,17825,228
16409,7380,918
16410,10156,684
16411,17541,974
16412,6537,123
16413,6731,458
16414,5955,442
16415,17543,946
16416,18255,409
16417,1786,425
16418,7495,21
16419,8880,620
16420,6141,531
16421,13589,178
16422,5734,159
16423,17576,103
16424,19643,350
16425,1424,526
16426,18216,50
16427,11184,103
16428,770,688
16429,17600,522
